Bedrooms,Bathrooms,Land_Size_Perches,House_Size_Sqft,City,District,Price_LKR
3,2,10.0,1750.0,86,18,24000000.0
4,3,6.0,2000.0,9,18,23500000.0
4,4,15.0,4000.0,60,18,60000000.0
4,4,50.17,4000.0,60,18,110000000.0
5,1,20.0,5445.0,0,19,6500000.0
5,4,20.0,3840.0,162,20,17100000.0
6,5,11.5,4100.0,55,18,100000000.0
4,3,50.2,3000.0,60,18,110000000.0
4,3,10.5,2400.0,9,18,26000000.0
5,3,10.0,2500.0,168,18,17500000.0
5,3,6.06,3800.0,53,18,56000000.0
3,1,160.0,1000.0,33,4,8500000.0
4,4,10.0,2500.0,108,18,42000000.0
5,2,10.0,2100.0,32,20,11000000.0
4,3,6.5,2400.0,41,23,16500000.0
6,5,16.0,3600.0,168,18,33500000.0
3,2,10.0,1600.0,32,20,19000000.0
4,4,10.0,3200.0,169,18,95000000.0
4,2,12.0,2850.0,71,20,28500000.0
4,2,10.0,3200.0,164,20,54000000.0
3,2,8.42,2000.0,43,18,25000000.0
5,2,10.0,1800.0,60,18,27500000.0
3,1,6.8,2000.0,9,18,14800000.0
4,4,8.0,3750.0,25,18,41000000.0
7,3,39.0,5400.0,14,23,59000000.0
3,1,10.0,1325.0,32,20,9900000.0
3,2,6.5,1850.0,30,18,47500000.0
5,4,14.0,4000.0,55,18,75000000.0
5,5,14.5,4500.0,154,2,47000000.0
3,2,12.5,1650.0,32,20,16500000.0
3,3,7.6,1100.0,9,18,14200000.0
3,2,11.5,1600.0,32,20,18000000.0
4,2,40.0,3000.0,122,19,19500000.0
6,4,8.1,2500.0,108,18,55000000.0
4,4,9.0,2600.0,7,18,34000000.0
3,2,8.0,1523.0,48,18,14000000.0
5,3,7.5,3026.0,48,18,27000000.0
5,4,9.15,3000.0,80,18,75000000.0
4,4,9.5,2300.0,48,18,21500000.0
3,2,6.0,2000.0,102,18,60000000.0
3,3,16.0,3200.0,2,18,52000000.0
4,4,13.2,2100.0,32,20,31500000.0
5,3,7.5,3000.0,48,18,27000000.0
2,1,12.6,950.0,53,18,37000000.0
1,1,11.0,2995.0,140,18,8000000.0
4,3,7.5,2100.0,25,18,28000000.0
6,4,16.2,3600.0,168,18,33500000.0
4,3,6.0,2500.0,9,18,23500000.0
4,4,10.0,2600.0,9,18,29000000.0
3,2,11.4,1900.0,9,18,19000000.0
3,1,10.0,1500.0,124,20,8000000.0
2,2,9.0,1200.0,168,18,14200000.0
3,1,35.0,1500.0,155,19,12000000.0
4,4,10.0,2800.0,9,18,28000000.0
4,4,11.5,2800.0,9,18,27500000.0
4,3,8.0,4000.0,168,18,29500000.0
2,1,40.0,994.0,5,4,10000000.0
2,1,10.65,1450.0,41,23,7200000.0
7,4,10.0,3800.0,9,18,27000000.0
5,4,11.5,3850.0,48,18,36700000.0
5,3,12.2,3000.0,60,18,52500000.0
1,1,19.0,1900.0,2,18,17000000.0
3,1,30.0,1500.0,79,19,4700000.0
3,2,11.0,1600.0,32,20,17000000.0
3,3,8.0,2415.0,48,18,22000000.0
5,4,22.0,4500.0,60,18,115000000.0
3,2,11.0,1550.0,32,20,17000000.0
3,1,10.0,800.0,0,19,6500000.0
3,2,10.0,1600.0,32,20,190000000.0
5,4,10.5,2500.0,9,18,26000000.0
5,4,10.0,3000.0,48,18,40000000.0
3,2,12.0,1950.0,32,20,32500000.0
4,4,6.5,2900.0,9,18,29500000.0
4,4,7.0,2600.0,9,18,23000000.0
2,1,8.0,1800.0,2,18,14500000.0
3,3,10.0,3800.0,2,18,25000000.0
5,6,20.0,5500.0,60,18,100000000.0
7,4,12.0,4500.0,9,18,24000000.0
3,2,6.0,2200.0,52,20,17300000.0
4,4,7.5,2874.0,48,18,25500000.0
6,4,8.0,4400.0,99,18,52500000.0
5,5,7.5,3000.0,108,18,65000000.0
3,1,15.0,1300.0,66,20,3500000.0
3,2,12.5,1650.0,32,20,16500000.0
3,3,15.0,1789.0,169,18,43000000.0
4,4,19.0,3000.0,48,18,27000000.0
3,3,7.5,1500.0,9,18,18500000.0
4,4,6.0,2400.0,48,18,24800000.0
3,2,11.5,1610.0,32,20,18000000.0
4,2,36.0,2400.0,144,20,48000000.0
4,3,6.0,2600.0,48,18,24800000.0
5,3,7.0,3250.0,48,18,23500000.0
3,1,11.0,1300.0,162,20,9000000.0
4,3,10.12,2850.0,9,18,49500000.0
4,4,8.0,2985.0,48,18,28500000.0
4,3,7.0,2400.0,48,18,26000000.0
3,3,9.5,1580.0,48,18,16000000.0
4,3,10.5,3150.0,32,20,26500000.0
4,3,20.0,2500.0,32,20,29500000.0
4,4,10.0,4000.0,60,18,50000000.0
3,1,7.0,2000.0,52,20,12000000.0
4,3,10.5,3150.0,32,20,26500000.0
4,3,6.0,2400.0,48,18,25500000.0
3,2,12.5,1250.0,80,18,46250000.0
5,4,12.5,6500.0,60,18,44000000.0
5,4,11.0,3500.0,60,18,40000000.0
5,5,16.0,9000.0,60,18,120000000.0
4,2,10.3,4150.0,7,18,40000000.0
3,2,23.5,3800.0,32,20,36500000.0
4,1,30.0,2500.0,126,0,6900000.0
5,5,11.0,1600.0,159,1,4500000.0
3,2,10.0,1300.0,41,23,12000000.0
3,2,30.0,1000.0,5,4,4500000.0
3,1,30.0,1500.0,124,20,7200000.0
3,1,20.0,1800.0,164,20,26000000.0
5,4,14.1,5044.0,100,18,120000000.0
5,4,11.7,3050.0,80,18,47000000.0
5,4,14.0,4000.0,80,18,75000000.0
3,1,15.0,1650.0,127,20,7500000.0
4,1,12.71,2682.0,168,18,13000000.0
2,1,10.0,1600.0,144,20,8000000.0
3,2,12.0,1864.0,146,20,21000000.0
3,2,11.4,1900.0,60,18,19000000.0
4,4,9.5,2300.0,48,18,21500000.0
4,1,34.0,1450.0,159,1,26000000.0
3,1,10.0,1400.0,32,20,9900000.0
5,4,10.0,4500.0,60,18,65000000.0
4,4,6.0,2500.0,48,18,24800000.0
4,3,18.0,2200.0,108,18,81000000.0
2,2,3.25,900.0,75,18,10500000.0
5,5,5.5,1450.0,94,18,33000000.0
4,3,6.0,2450.0,52,20,27500000.0
4,4,6.0,2865.0,48,18,24800000.0
8,8,20.5,10000.0,60,18,190000000.0
3,1,10.0,850.0,45,2,7500000.0
4,3,8.5,2500.0,48,18,26000000.0
2,1,46.0,850.0,122,19,4000000.0
4,4,10.0,4000.0,60,18,49500000.0
4,4,10.5,2600.0,2,18,29000000.0
4,4,10.0,2480.0,43,18,28000000.0
4,3,15.0,2000.0,109,20,18000000.0
7,5,10.5,3524.0,48,18,31000000.0
3,2,7.5,1500.0,2,18,16500000.0
4,1,12.5,1580.0,2,18,12500000.0
6,4,10.0,3300.0,7,18,44000000.0
4,1,40.0,1200.0,122,19,17500000.0
4,2,10.0,2000.0,153,20,35000000.0
5,4,14.8,3800.0,60,18,47500000.0
3,1,12.5,1700.0,10,5,19500000.0
3,2,8.0,1500.0,48,18,14000000.0
3,3,10.0,2800.0,48,18,26500000.0
5,4,11.0,4800.0,25,18,55000000.0
3,2,11.0,1550.0,32,20,17000000.0
3,3,8.5,2000.0,2,18,18500000.0
3,3,6.5,2000.0,2,18,20500000.0
3,3,7.0,2000.0,2,18,19800000.0
1,1,12.33,920.0,48,18,7000000.0
3,3,6.0,1200.0,2,18,14500000.0
4,4,10.0,4200.0,9,18,49500000.0
4,2,10.5,2577.0,144,20,30000000.0
1,1,8.6,850.0,122,19,11000000.0
5,4,11.0,5000.0,37,18,68000000.0
3,2,10.0,1610.0,32,20,19000000.0
4,3,20.0,2500.0,32,20,29500000.0
4,1,95.0,500.0,58,3,10000000.0
3,3,7.0,2800.0,168,18,20000000.0
4,2,16.0,2440.0,124,20,14500000.0
3,2,7.0,1100.0,108,18,70000000.0
5,3,15.0,3000.0,9,18,37000000.0
5,4,22.0,4500.0,80,18,115000000.0
5,4,12.5,4000.0,9,18,65000000.0
4,2,10.0,1100.0,122,19,7999500.0
4,3,7.5,2000.0,144,20,26500000.0
5,4,7.5,2042.0,108,18,32500000.0
3,1,6.8,2000.0,9,18,15500000.0
5,3,6.5,3200.0,55,18,42500000.0
2,2,6.5,900.0,37,18,19000000.0
5,4,7.5,3500.0,30,18,55000000.0
1,1,2.0,500.0,108,18,7000000.0
3,1,6.0,1200.0,109,20,5800000.0
3,1,6.0,1050.0,48,18,8500000.0
2,1,45.0,200.0,45,2,9500000.0
5,3,5.1,2800.0,108,18,35000000.0
3,3,10.0,2500.0,9,18,24500000.0
4,3,50.0,3000.0,60,18,110000000.0
4,4,7.0,2200.0,48,18,17500000.0
4,4,6.6,4000.0,98,18,150000000.0
4,3,12.0,2400.0,48,18,18500000.0
4,2,11.4,1900.0,9,18,19000000.0
4,3,10.5,3150.0,32,20,26500000.0
5,5,24.0,4400.0,71,20,69500000.0
4,3,14.0,3500.0,43,18,37500000.0
3,2,10.0,1542.0,48,18,14000000.0
5,4,7.0,3800.0,166,18,47500000.0
4,4,10.0,2800.0,9,18,28000000.0
4,4,9.2,2850.0,60,18,44000000.0
4,3,6.2,2600.0,48,18,25500000.0
5,4,12.0,2500.0,80,18,52500000.0
4,2,14.0,1800.0,105,6,13000000.0
3,2,11.5,1610.0,32,20,18000000.0
4,2,12.5,2000.0,127,20,12500000.0
4,3,10.0,3500.0,32,20,26500000.0
4,4,7.5,1800.0,168,18,17500000.0
3,3,8.0,1600.0,168,18,20000000.0
4,3,7.5,2550.0,48,18,25500000.0
4,3,36.5,2300.0,60,18,33500000.0
4,3,6.0,2400.0,48,18,24800000.0
5,3,8.0,2865.0,48,18,22500000.0
8,5,13.2,5100.0,37,18,42500000.0
4,3,6.5,2100.0,48,18,18500000.0
4,3,7.0,2900.0,140,18,22500000.0
5,4,15.0,3854.0,86,18,49000000.0
5,4,22.0,4800.0,60,18,115000000.0
5,4,6.1,3206.0,108,18,57500000.0
4,4,9.0,2845.0,48,18,21500000.0
4,2,5.32,1840.0,53,18,20000000.0
4,3,10.12,2850.0,9,18,49500000.0
5,5,6.0,2500.0,80,18,24500000.0
4,4,7.0,2900.0,48,18,27000000.0
3,3,12.0,1200.0,48,18,14000000.0
3,3,11.0,1652.0,48,18,18500000.0
3,3,8.25,1280.0,48,18,14500000.0
4,4,15.0,3000.0,60,18,60000000.0
3,2,6.2,1300.0,168,18,23500000.0
3,2,5.0,1200.0,86,18,9500000.0
3,1,10.4,1500.0,146,20,12500000.0
4,3,7.0,2200.0,48,18,26000000.0
6,4,15.0,3400.0,48,18,36000000.0
5,2,10.0,5000.0,9,18,25000000.0
4,3,10.5,3150.0,32,20,26500000.0
5,4,9.06,3500.0,60,18,53000000.0
4,4,8.5,2853.0,48,18,35000000.0
4,2,10.0,1450.0,86,18,19000000.0
4,3,8.0,2640.0,2,18,36000000.0
8,5,11.0,5000.0,108,18,46000000.0
4,4,12.75,4000.0,60,18,88000000.0
4,2,8.0,1220.0,169,18,20500000.0
3,3,8.0,1800.0,48,18,23500000.0
3,2,15.5,1500.0,169,18,4400000.0
3,2,11.4,1900.0,9,18,19000000.0
5,5,28.0,4500.0,48,18,46500000.0
4,4,8.0,3011.0,168,18,33000000.0
3,2,10.4,1350.0,149,18,7500000.0
6,3,15.1,2400.0,7,18,33000000.0
3,3,8.0,1600.0,168,18,20000000.0
4,3,10.5,3150.0,32,20,26500000.0
3,2,15.0,15000.0,140,18,12000000.0
4,4,10.0,4000.0,37,18,55000000.0
4,3,20.0,2500.0,32,20,29500000.0
4,3,10.5,2400.0,9,18,26000000.0
7,3,15.0,1480.0,71,20,48500000.0
5,3,17.8,3000.0,60,18,55000000.0
3,2,10.0,1610.0,32,20,20500000.0
1,1,2.0,800.0,167,18,11500000.0
4,4,10.0,4000.0,60,18,49500000.0
4,2,11.0,2750.0,32,20,13000000.0
4,2,11.0,2750.0,32,20,13000000.0
5,4,8.5,3651.0,48,18,32500000.0
3,2,11.5,1610.0,32,20,18000000.0
6,4,8.1,3200.0,108,18,55000000.0
4,4,15.0,3000.0,60,18,60000000.0
4,3,6.5,2000.0,48,18,17500000.0
4,4,6.5,2508.0,48,18,24800000.0
2,1,10.0,1300.0,9,18,21000000.0
8,6,10.3,2804.17,167,18,70000000.0
4,4,10.0,3000.0,9,18,36000000.0
4,3,6.0,2700.0,80,18,35000000.0
4,2,10.5,2000.0,80,18,28000000.0
5,2,28.0,2800.0,124,20,31000000.0
5,2,10.0,2300.0,153,20,35000000.0
4,4,10.0,3850.0,48,18,33000000.0
4,3,6.0,2400.0,48,18,24800000.0
5,3,43.0,4012.0,80,18,120000000.0
3,1,50.0,13613.0,12,7,14500000.0
4,3,10.5,3150.0,32,20,26500000.0
3,2,17.5,1700.0,53,18,50000000.0
4,2,65.0,2500.0,68,12,7500000.0
8,5,13.2,5000.0,37,18,42500000.0
3,1,10.0,1546.0,168,18,13200000.0
5,5,10.0,3800.0,25,18,38500000.0
3,2,7.5,1250.0,9,18,16500000.0
3,2,10.0,1350.0,9,18,14500000.0
4,2,20.0,3000.0,5,4,27000000.0
5,3,7.0,3250.0,48,18,23500000.0
4,2,10.0,2000.0,75,18,12500000.0
4,3,10.0,3000.0,60,18,47500000.0
4,4,8.0,2880.0,48,18,31000000.0
3,2,10.22,1544.0,141,23,13500000.0
3,1,7.0,1907.0,146,20,5800000.0
4,4,28.0,3850.0,48,18,46500000.0
5,4,14.8,3800.0,60,18,47500000.0
7,3,16.0,3000.0,140,18,32000000.0
3,3,10.0,1580.0,2,18,18500000.0
4,2,17.0,20000.0,2,18,15000000.0
3,2,8.5,1450.0,48,18,14000000.0
8,8,20.5,10000.0,43,18,190000000.0
4,2,25.0,2215.0,159,1,9500000.0
6,5,16.0,3600.0,168,18,33500000.0
5,3,7.31,1950.0,86,18,54800000.0
5,5,16.0,9000.0,60,18,120000000.0
4,4,10.0,4200.0,60,18,49500000.0
4,4,10.0,4200.0,60,18,49500000.0
3,2,10.0,1600.0,32,20,19000000.0
4,3,6.2,2600.0,48,18,25500000.0
5,2,65.0,2500.0,111,2,25000000.0
5,2,10.0,4100.0,146,20,20000000.0
3,1,38.0,2000.0,1,7,7500000.0
7,4,33.0,5800.0,9,18,65000000.0
4,4,6.0,2000.0,108,18,42000000.0
4,3,12.0,4000.0,60,18,47000000.0
4,2,12.05,2750.0,144,20,16800000.0
3,1,14.0,1400.0,48,18,13500000.0
4,2,4.0,1000.0,75,18,6500000.0
4,4,10.0,2800.0,9,18,28000000.0
4,4,10.0,3000.0,9,18,36000000.0
5,1,15.85,4084.0,122,19,13500000.0
5,2,11.0,3200.0,7,18,21000000.0
3,3,43.0,2850.0,32,20,26500000.0
4,3,10.12,2675.0,9,18,48000000.0
4,2,15.5,2200.0,146,20,35000000.0
4,5,11.5,3800.0,41,23,48000000.0
4,4,16.0,3500.0,80,18,85000000.0
3,2,7.5,1522.0,48,18,15000000.0
3,3,8.0,1542.0,48,18,18500000.0
4,2,7.5,1800.0,26,18,30000000.0
5,4,6.0,2067.0,2,18,22000000.0
5,2,28.0,2400.0,5,4,75000000.0
5,6,20.0,5500.0,60,18,100000000.0
3,1,11.3,1600.0,146,20,14800000.0
10,7,12.0,5700.0,9,18,52000000.0
3,2,12.5,1700.0,32,20,19500000.0
4,3,7.6,1875.0,168,18,35000000.0
4,5,11.0,3000.0,80,18,55000000.0
10,4,11.5,2750.0,37,18,26500000.0
4,4,13.2,2100.0,32,20,31500000.0
3,2,10.0,1350.0,2,18,14500000.0
4,4,7.7,3300.0,60,18,44000000.0
4,3,6.0,2400.0,48,18,25500000.0
4,2,6.0,1500.0,48,18,14500000.0
6,5,12.5,6500.0,60,18,44000000.0
4,3,6.0,2814.0,48,18,24800000.0
5,4,12.5,4000.0,9,18,65000000.0
3,2,7.9,1400.0,9,18,18500000.0
4,3,20.0,2500.0,32,20,29500000.0
4,4,8.0,3000.0,168,18,33000000.0
4,2,10.5,2000.0,80,18,28000000.0
5,4,7.5,2500.0,48,18,28500000.0
4,4,9.5,2986.0,48,18,21500000.0
3,3,11.0,1600.0,168,18,18000000.0
3,1,6.0,1000.0,9,18,8000000.0
3,2,7.3,1200.0,55,18,28500000.0
4,3,10.5,3100.0,32,20,26500000.0
3,1,25.0,1950.0,59,20,17500000.0
4,3,50.0,3000.0,60,18,110000000.0
4,4,8.2,3000.0,37,18,47500000.0
10,8,16.8,6500.0,167,18,50000000.0
6,6,59.6,2400.0,122,19,100000000.0
5,5,18.0,8000.0,169,18,165000000.0
4,4,15.0,4000.0,60,18,60000000.0
4,2,149.0,2500.0,32,20,23500000.0
4,3,7.0,2400.0,168,18,27000000.0
4,2,17.0,2000.0,2,18,16000000.0
4,4,10.0,2600.0,2,18,29000000.0
3,3,15.0,2150.0,32,20,19500000.0
4,3,11.5,2800.0,9,18,27500000.0
3,2,21.0,1866.0,48,18,12000000.0
3,3,10.0,1750.0,48,18,18500000.0
4,4,20.0,5800.0,140,18,45000000.0
4,3,8.0,2500.0,9,18,27500000.0
5,3,16.0,3000.0,9,18,37500000.0
4,4,7.0,3800.0,80,18,45000000.0
4,4,10.0,4200.0,60,18,49500000.0
3,3,8.0,1522.0,48,18,18500000.0
5,4,10.5,3500.0,37,18,46000000.0
2,1,7.0,1300.0,75,18,25000000.0
3,1,14.0,1500.0,48,18,13500000.0
3,2,7.6,1070.0,9,18,14200000.0
5,5,7.5,2300.0,48,18,27500000.0
4,2,6.5,1500.0,48,18,12000000.0
3,1,10.0,1450.0,32,20,9900000.0
6,7,24.0,14000.0,80,18,170000000.0
6,4,14.0,3000.0,48,18,48500000.0
5,4,11.0,3500.0,7,18,50000000.0
3,2,6.0,1500.0,37,18,33000000.0
5,3,10.5,3675.0,168,18,27000000.0
3,3,10.0,2000.0,2,18,25000000.0
3,2,11.5,1600.0,32,20,18000000.0
4,3,50.2,3000.0,60,18,110000000.0
4,3,10.5,3000.0,153,20,32500000.0
4,4,10.0,3142.0,48,18,33000000.0
6,4,9.0,2300.0,37,18,40000000.0
4,4,10.0,4200.0,60,18,49500000.0
5,3,6.8,1800.0,9,18,25000000.0
4,3,6.3,2200.0,9,18,22500000.0
3,3,9.5,2854.0,48,18,21500000.0
4,3,20.0,2500.0,32,20,29500000.0
4,3,6.3,2200.0,9,18,22500000.0
4,3,10.0,2650.0,140,18,29000000.0
4,4,8.0,2780.0,168,18,27000000.0
4,4,10.0,4000.0,60,18,49500000.0
4,2,34.0,2500.0,2,18,24900000.0
4,3,8.2,2600.0,7,18,35000000.0
3,1,16.0,1000.0,122,19,5000000.0
5,7,17.5,2800.0,60,18,64000000.0
6,6,12.0,7000.0,60,18,135000000.0
3,3,8.0,1874.0,48,18,18500000.0
5,3,10.0,4000.0,80,18,65000000.0
5,3,9.15,1800.0,7,18,26500000.0
4,2,15.0,2100.0,146,20,29500000.0
2,1,31.9,1500.0,144,20,10500000.0
4,3,11.75,3800.0,60,18,37000000.0
5,4,22.0,4500.0,60,18,115000000.0
2,1,6.0,1500.0,80,18,8700000.0
5,2,9.33,3643.0,169,18,45000000.0
4,4,8.5,2516.0,48,18,26000000.0
3,2,7.0,3300.0,60,18,40000000.0
6,2,12.84,1500.0,45,2,17000000.0
4,4,7.0,2000.0,9,18,23500000.0
4,2,38.0,2500.0,138,19,5800000.0
4,4,15.0,3000.0,48,18,28500000.0
6,4,14.5,5200.0,53,18,90000000.0
7,4,13.5,3500.0,108,18,50000000.0
6,4,16.2,3600.0,168,18,33500000.0
3,1,20.0,1210.0,19,2,16500000.0
8,5,13.2,5064.0,37,18,42500000.0
4,3,10.0,3000.0,32,20,25000000.0
4,3,6.0,2800.0,48,18,24800000.0
6,4,16.2,3600.0,168,18,33500000.0
4,3,7.0,2400.0,48,18,26000000.0
3,1,17.5,4764.0,22,20,7000000.0
3,1,6.87,1300.0,146,20,12000000.0
2,1,10.0,1000.0,138,19,3500000.0
5,4,20.0,4000.0,41,23,26500000.0
4,3,6.0,2000.0,9,18,23500000.0
4,4,7.5,2985.0,43,18,27000000.0
4,4,8.0,2600.0,48,18,25000000.0
4,3,10.0,3000.0,43,18,42000000.0
3,2,10.0,1400.0,32,20,9900000.0
4,3,19.0,3000.0,48,18,35000000.0
5,2,24.0,6534.0,35,12,30000000.0
3,2,10.0,1562.0,48,18,14000000.0
4,4,7.5,3458.0,48,18,31000000.0
1,1,10.0,2500.0,66,20,13500000.0
2,1,2.2,600.0,91,18,16000000.0
4,3,6.1,2622.0,168,18,25500000.0
3,3,10.0,900.0,9,18,24000000.0
4,4,9.0,2480.0,48,18,21500000.0
3,2,12.0,1950.0,32,20,27000000.0
4,4,7.7,3300.0,60,18,44000000.0
3,1,10.0,1200.0,122,19,15000000.0
8,8,20.5,10000.0,97,18,190000000.0
5,4,8.5,2632.0,48,18,28500000.0
4,4,7.0,2600.0,48,18,25500000.0
4,3,10.5,3150.0,32,20,26500000.0
5,4,12.5,4000.0,86,18,30000000.0
2,1,7.5,900.0,48,18,6500000.0
4,3,6.0,2400.0,48,18,25500000.0
4,3,10.0,2200.0,9,18,30000000.0
5,3,11.4,4800.0,141,23,7500000.0
2,1,8.0,1500.0,48,18,12000000.0
2,2,6.0,1200.0,168,18,9500000.0
4,3,9.6,2250.0,157,2,50000000.0
3,3,9.5,2563.0,48,18,21500000.0
5,3,6.8,1800.0,9,18,25000000.0
3,2,12.5,1700.0,32,20,20500000.0
3,3,16.5,1200.0,9,18,29500000.0
3,2,9.0,1500.0,140,18,13000000.0
5,4,20.5,2800.0,5,4,31000000.0
4,3,10.0,3000.0,32,20,25000000.0
3,2,4.0,820.0,99,18,15000000.0
2,1,1.5,600.0,154,2,18500000.0
4,2,4.5,1200.0,25,18,14000000.0
5,3,8.6,2800.0,25,18,27000000.0
4,4,8.0,2985.0,48,18,26000000.0
5,4,27.5,5000.0,48,18,170000000.0
3,1,5.6,1400.0,48,18,14500000.0
5,4,12.0,2500.0,80,18,55000000.0
7,7,9.8,2670.0,108,18,65000000.0
5,3,10.0,5500.0,9,18,40000000.0
4,3,7.8,3600.0,9,18,36000000.0
3,2,10.5,1000.0,4,2,18000000.0
5,5,11.5,3452.0,48,18,36700000.0
6,3,10.12,3500.0,108,18,65000000.0
7,4,10.0,3800.0,9,18,27000000.0
4,3,10.5,3150.0,32,20,26500000.0
6,4,8.66,3000.0,60,18,28000000.0
3,1,15.0,1800.0,32,20,18000000.0
4,2,12.85,2800.0,2,18,38000000.0
2,1,8.5,1300.0,168,18,13000000.0
5,2,15.2,2500.0,71,20,30000000.0
4,3,50.17,3000.0,60,18,105000000.0
4,3,6.0,2400.0,48,18,25500000.0
4,5,14.7,4500.0,32,20,47000000.0
3,3,6.0,2800.0,80,18,35000000.0
5,4,10.0,3142.0,48,18,27000000.0
3,3,6.0,2100.0,48,18,19500000.0
6,5,18.98,3605.0,37,18,65000000.0
5,3,9.0,3100.0,9,18,37500000.0
3,2,11.4,1900.0,9,18,19000000.0
4,4,11.5,2800.0,9,18,27500000.0
4,2,11.0,2000.0,153,20,18000000.0
4,3,6.4,1950.0,9,18,22500000.0
4,4,7.5,2865.0,168,18,27000000.0
4,4,10.0,4200.0,60,18,49500000.0
4,4,7.0,3250.0,48,18,27000000.0
4,4,19.0,2865.0,48,18,27000000.0
4,2,6.7,1500.0,75,18,9700000.0
5,4,8.0,3500.0,9,18,33500000.0
2,1,10.5,1350.0,32,20,15000000.0
4,3,15.0,3600.0,60,18,52500000.0
3,2,11.0,1550.0,32,20,17000000.0
4,2,17.0,2000.0,130,18,16000000.0
5,4,22.0,4800.0,60,18,115000000.0
4,1,13.05,1000.0,122,19,11000000.0
4,3,11.4,1900.0,9,18,19000000.0
4,3,7.5,2550.0,48,18,25500000.0
6,7,24.0,1400.0,80,18,170000000.0
4,4,14.0,2875.0,48,18,23500000.0
4,3,14.0,2000.0,125,2,15000000.0
4,3,6.5,2000.0,48,18,19500000.0
3,3,6.5,2000.0,2,18,20500000.0
4,3,10.0,3500.0,32,20,26500000.0
4,4,10.0,3850.0,48,18,33000000.0
4,4,10.0,3850.0,48,18,33000000.0
4,4,8.5,3800.0,48,18,28500000.0
4,3,50.2,3000.0,60,18,110000000.0
3,2,11.0,1550.0,32,20,17000000.0
4,3,8.9,2400.0,9,18,26000000.0
2,1,10.0,1550.0,153,20,19000000.0
5,6,15.0,3500.0,7,18,50000000.0
6,4,8.5,3500.0,86,18,48000000.0
5,4,10.0,4000.0,9,18,55000000.0
5,4,20.0,2000.0,146,20,32000000.0
10,6,12.6,7650.0,37,18,130000000.0
5,2,10.0,2500.0,104,19,16500000.0
4,3,10.0,3000.0,60,18,36000000.0
4,4,12.2,3800.0,80,18,55000000.0
4,3,7.5,3250.0,48,18,30500000.0
4,3,50.2,3000.0,60,18,110000000.0
5,3,19.0,1200.0,26,18,43500000.0
4,2,4.5,2000.0,86,18,20000000.0
3,2,23.0,3100.0,32,20,36500000.0
3,3,10.0,1400.0,2,18,15000000.0
3,2,7.0,1200.0,67,23,18000000.0
4,4,8.0,2875.0,48,18,26000000.0
3,2,7.5,1500.0,2,18,16500000.0
3,3,11.4,1900.0,9,18,19000000.0
3,1,12.5,2000.0,32,20,9500000.0
5,4,15.0,3500.0,80,18,53000000.0
7,3,20.0,2300.0,5,4,21000000.0
3,1,5.25,1200.0,146,20,7300000.0
5,5,62.0,5864.0,9,18,130000000.0
4,3,10.0,3000.0,127,20,17000000.0
3,1,35.0,1400.0,76,8,4000000.0
3,3,9.5,2300.0,48,18,21500000.0
8,5,13.2,5066.0,86,18,42500000.0
3,3,10.0,2500.0,48,18,26500000.0
5,4,12.5,4000.0,9,18,65000000.0
4,3,6.3,1700.0,9,18,24500000.0
3,3,9.5,2874.0,48,18,21500000.0
5,4,13.5,3000.0,111,2,13500000.0
4,3,10.5,3150.0,32,20,26500000.0
7,4,10.0,3850.0,9,18,27000000.0
3,2,11.4,1900.0,2,18,19000000.0
5,4,17.0,2400.0,154,2,35000000.0
5,4,10.0,3750.0,48,18,23500000.0
3,1,10.0,1350.0,32,20,9900000.0
4,4,7.0,3800.0,80,18,45000000.0
2,1,8.6,1300.0,53,18,13500000.0
2,2,6.8,900.0,43,18,13900000.0
4,4,12.0,2800.0,80,18,52500000.0
3,1,9.5,1800.0,149,18,8900000.0
4,3,20.0,3000.0,60,18,52500000.0
3,2,10.0,1820.0,140,18,13800000.0
3,2,10.0,1475.0,48,18,14000000.0
3,2,3.7,1300.0,37,18,15000000.0
4,3,7.0,2400.0,9,18,23500000.0
4,2,10.0,2400.0,168,18,35000000.0
5,3,10.0,2500.0,168,18,17500000.0
4,4,7.5,3000.0,48,18,25500000.0
4,4,12.0,2800.0,80,18,55000000.0
4,3,6.5,2000.0,48,18,19500000.0
4,4,10.0,3850.0,48,18,33000000.0
2,1,4.0,800.0,75,18,4000000.0
4,4,12.2,3800.0,80,18,55000000.0
4,4,15.0,3000.0,60,18,60000000.0
4,4,10.0,4000.0,60,18,49500000.0
3,3,13.5,1200.0,41,23,15000000.0
3,2,7.86,1100.0,9,18,14200000.0
3,1,6.8,1800.0,9,18,14800000.0
5,3,8.15,2500.0,37,18,34000000.0
4,4,11.2,3200.0,86,18,35000000.0
3,2,19.0,2400.0,71,20,41500000.0
5,4,11.0,3800.0,60,18,45000000.0
4,1,14.5,2800.0,73,7,6500000.0
4,2,19.0,2800.0,149,18,39500000.0
4,2,15.0,2500.0,154,2,19500000.0
5,3,10.0,4000.0,80,18,65000000.0
3,3,8.0,2100.0,168,18,20000000.0
5,3,6.5,2600.0,108,18,30000000.0
2,1,4.8,1100.0,167,18,14600000.0
4,4,10.0,2600.0,9,18,29000000.0
4,4,11.0,4300.0,9,18,25000000.0
3,2,35.0,3400.0,25,18,55000000.0
3,3,6.0,1700.0,168,18,17500000.0
2,2,7.2,1200.0,108,18,16700000.0
3,2,6.0,1500.0,37,18,36000000.0
